<TIMESTAMP>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1484476560,826.03,826.03,826.03,826.03,132.1648
1484476620,826.03,826.03,826.03,826.03,99.1236
1484476680,826.03,826.03,826.03,826.03,753.40205568
1484476740,826.02,826.03,826.02,826.03,110.63831880000001
1484476800,826.03,826.03,826.03,826.03,24.7809
1484476860,826.03,826.03,826.03,826.03,24.7809
1484476920,826.03,826.03,826.03,826.03,24.7809
1484476980,826.03,826.03,826.03,826.03,24.7809
1484477040,826.03,826.03,826.03,826.03,991.2360000000001
1484477100,826.02,826.03,826.02,826.03,51.30129812
1484477160,826.03,826.03,826.03,826.03,4235.2870984
1484477220,826.03,826.03,826.03,826.03,4235.2870984
1484477280,826.03,826.03,826.03,826.03,16.5206
1484477340,826.03,826.03,826.03,826.03,247.80900000000003
1484477400,826.03,826.03,826.03,826.03,247.80900000000003
1484477460,826.03,826.03,826.03,826.03,247.80900000000003
1484477520,826.03,826.03,826.03,826.03,115.6442
1484477580,826.03,826.03,826.02,826.02,83.440306428
1484477640,826.03,826.03,826.02,826.02,83.440306428
1484477700,826.03,826.03,825.11,825.13,17860.394786
1484477760,825.14,825.15,825.14,825.15,89.77555889799999
1484477820,825.52,825.68,825.52,825.68,24.7687
1484477880,825.52,825.68,825.52,825.68,24.7687
1484477940,825.84,826.01,825.84,826.01,106.7745294
1484478000,826.02,826.02,826.02,826.02,81.795507113
1484478060,826.02,826.02,826.02,826.02,81.795507113
1484478120,826.02,826.02,826.02,826.02,81.795507113
1484478180,826.02,826.02,826.02,826.02,9.975058821000001
1484478240,826.02,826.02,826.02,826.02,9.975058821000001
1484478300,826.02,826.02,826.02,826.02,24.7806
1484478360,826.01,826.02,826.01,826.02,43.04047706
1484478420,826.01,826.01,826.01,826.01,15.770893289000002
1484478480,826.02,826.02,826.02,826.02,99.750621251
1484478540,826.02,826.02,826.02,826.02,66.0816
1484478600,826.02,826.02,826.02,826.02,36.390112855
1484478660,826.02,826.02,826.02,826.02,440.06570689
1484478720,826.02,826.02,826.02,826.02,8.2602
1484478780,826.02,826.02,826.02,826.02,247.80599999999998
1484478840,826.02,826.02,826.02,826.02,247.80599999999998
1484478900,826.02,826.02,826.02,826.02,247.80599999999998
1484478960,826.02,826.02,824.76,824.76,6988.4598861
1484479020,826.02,826.02,824.76,824.76,6988.4598861
1484479080,826.02,826.02,824.76,824.76,6988.4598861
1484479140,825.14,825.14,824.02,824.71,4189.8837442
1484479200,824.89,824.89,824.89,824.89,32.66481911
1484479260,824.89,824.89,824.89,824.89,32.66481911
1484479320,824.7,824.78,824.7,824.78,9.9750543126
1484479380,824.7,824.78,824.7,824.78,9.9750543126
1484479440,824.56,824.56,824.56,824.56,4526.8179088
1484479500,824.56,824.56,824.56,824.56,4526.8179088
1484479560,824.56,824.56,824.56,824.56,84.18545688100001
1484479620,824.52,824.52,824.52,824.52,280.3368
1484479680,824.52,824.52,824.52,824.52,280.3368
1484479740,824.52,824.52,824.52,824.52,280.3368
1484479800,824.5,824.5,824.22,824.22,4122.383711300001
1484479860,824.5,824.5,824.22,824.22,4122.383711300001
1484479920,824.24,824.24,824.24,824.24,26.93266018
1484479980,824.24,824.24,824.24,824.24,26.93266018
1484480040,824.24,824.24,824.24,824.24,26.93266018
1484480100,824.24,824.24,824.24,824.24,26.93266018
1484480160,824.24,824.24,824.24,824.24,26.93266018
1484480220,824.22,824.22,824.0,824.13,5451.7889195
1484480280,824.01,824.01,824.01,824.01,856.9704
1484480340,824.01,824.01,824.01,824.01,2702.7528
1484480400,824.01,824.01,824.01,824.01,1351.3764
1484480460,824.01,824.01,824.01,824.01,2027.0646
1484480520,824.01,824.01,824.01,824.01,148.3218
1484480580,824.01,824.01,824.01,824.01,65.9208
1484480640,824.01,824.01,824.01,824.01,98.8812
1484480700,824.01,824.01,824.01,824.01,3958.2309162
1484480760,824.01,824.02,824.01,824.02,74.1612
1484480820,824.01,824.02,824.01,824.02,74.1612
1484480880,824.01,824.02,824.01,824.02,74.1612
1484480940,824.01,824.02,824.01,824.02,74.1612
1484481000,824.01,824.02,824.01,824.02,74.1612
1484481060,824.01,824.02,824.01,824.02,74.1612
1484481120,824.05,824.05,824.05,824.05,75.673261385
1484481180,824.05,824.05,824.05,824.05,75.673261385
1484481240,824.05,824.05,824.05,824.05,126.85598751
1484481300,824.05,824.05,824.05,824.05,247.215
1484481360,824.05,824.05,824.05,824.05,41.2025
1484481420,824.04,824.04,824.04,824.04,370.81800000000004
1484481480,824.04,824.04,824.04,824.04,123.60600000000001
1484481540,824.02,824.02,824.02,824.02,32.9608
1484481600,824.02,824.03,824.02,824.03,280.17
1484481660,824.03,824.03,824.03,824.03,436.7359
1484481720,824.03,824.03,824.03,824.03,640.33861677
1484481780,824.03,824.03,824.03,824.03,640.33861677
1484481840,824.03,824.03,824.03,824.03,640.33861677
1484481900,824.13,824.14,824.13,824.14,32.9655
1484481960,824.14,824.14,824.14,824.14,65.9312
1484482020,824.14,824.14,824.14,824.14,65.9312
1484482080,824.14,824.14,824.14,824.14,65.9312
1484482140,824.15,824.45,824.15,824.45,219.7303167
1484482200,824.45,825.13,824.45,825.13,1287.8852980999998
1484482260,825.13,825.13,825.13,825.13,16.5026
1484482320,825.13,825.13,825.13,825.13,301.05274839
1484482380,824.98,825.86,824.98,825.86,1505.4400122000002
1484482440,825.94,825.95,825.94,825.95,49.5566
1484482500,825.94,825.94,825.93,825.94,280.28584276
1484482560,826.02,826.03,826.02,826.03,49.5615
1484482620,826.03,826.03,826.03,826.03,49.5618
1484482680,826.02,826.03,826.02,826.03,115.6439
1484482740,826.02,826.03,826.02,826.03,115.6439
1484482800,825.75,825.75,825.75,825.75,274.10533434
1484482860,825.75,825.75,825.75,825.75,274.10533434
1484482920,825.91,825.91,825.91,825.91,82.59100000000001
1484482980,825.91,825.91,825.91,825.91,82.59100000000001
1484483040,826.01,826.01,826.01,826.01,41.3005
1484483100,826.01,826.01,826.01,826.01,24.7803
1484483160,826.01,826.01,826.01,826.01,16.5202
1484483220,826.01,826.01,826.01,826.01,16.5202
1484483280,826.01,826.01,826.01,826.01,123.9015
1484483340,826.01,826.01,826.01,826.01,123.9015
1484483400,826.01,826.01,826.01,826.01,123.9015
1484483460,826.01,826.01,826.01,826.01,33.0404
1484483520,826.01,826.01,826.01,826.01,1156.414
1484483580,826.01,826.01,826.01,826.01,1156.414
1484483640,826.01,826.01,826.01,826.01,495.606
1484483700,826.01,826.01,826.01,826.01,8.2601
1484483760,826.01,826.01,826.01,826.01,16.5202
1484483820,826.01,826.01,826.01,826.01,82.601
1484483880,826.01,826.03,826.01,826.03,4446.3310642999995
1484483940,826.03,826.03,826.03,826.03,503.21066125
1484484000,826.03,826.03,826.03,826.03,503.21066125
1484484060,826.02,826.02,826.02,826.02,115.6428
1484484120,826.02,826.02,826.02,826.02,123.90299999999999
1484484180,826.02,826.02,826.02,826.02,3834.7895898
1484484240,826.02,826.02,826.02,826.02,3834.7895898
1484484300,826.02,826.02,826.02,826.02,3834.7895898
1484484360,826.02,826.02,826.02,826.02,3834.7895898
1484484420,826.02,826.02,826.02,826.02,3834.7895898
1484484480,826.02,826.02,826.02,826.02,3834.7895898
1484484540,826.02,826.03,826.02,826.03,6024.914945
1484484600,826.02,826.03,826.02,826.03,6024.914945
1484484660,825.91,825.97,825.91,825.97,1364.3368078
1484484720,825.91,825.97,825.91,825.97,1364.3368078
1484484780,825.91,825.97,825.91,825.97,1364.3368078
1484484840,825.91,825.97,825.91,825.97,1364.3368078
1484484900,826.03,826.03,826.03,826.03,24.7809
1484484960,826.03,826.03,826.03,826.03,24.7809
1484485020,826.03,826.03,826.03,826.03,247.80900000000003
1484485080,826.03,826.03,826.03,826.03,107.3839
1484485140,826.03,826.03,826.03,826.03,54.436599523999995
1484485200,826.03,826.03,826.03,826.03,57.8221
1484485260,826.03,826.03,826.03,826.03,53.52481935
1484485320,826.03,826.03,826.03,826.03,247.80900000000003
1484485380,826.03,826.03,826.03,826.03,99.1236
1484485440,826.03,826.03,826.03,826.03,26.453676832
1484485500,826.03,826.03,826.03,826.03,76.673178439
1484485560,826.03,826.03,826.03,826.03,76.673178439
1484485620,826.03,826.03,826.03,826.03,76.673178439
1484485680,826.03,826.03,826.03,826.03,98.134652103
1484485740,826.03,826.03,826.03,826.03,98.134652103
1484485800,826.03,826.03,826.03,826.03,15.960097343
1484485860,826.03,826.03,826.03,826.03,15.960097343
1484485920,826.03,826.03,826.03,826.03,107.3839
1484485980,826.03,826.03,826.03,826.03,53.817572641999995
1484486040,826.03,826.03,826.03,826.03,225.43639873
1484486100,826.03,826.03,826.03,826.03,1197.7435
1484486160,826.03,826.03,826.03,826.03,209.47630138
1484486220,826.03,826.03,826.03,826.03,11.970066812
1484486280,826.03,826.03,826.03,826.03,29.925183551999996
1484486340,826.03,826.03,826.03,826.03,29.925183551999996
1484486400,826.03,826.03,826.03,826.03,29.925183551999996
1484486460,826.03,826.03,826.03,826.03,29.925183551999996
1484486520,826.03,826.03,826.03,826.03,49.5618
1484486580,826.03,826.03,826.03,826.03,4805.3882235
1484486640,826.03,826.03,826.03,826.03,4805.3882235
1484486700,826.02,826.02,824.08,826.0,5749.133494899999
1484486760,826.02,826.02,826.02,826.02,33.0408
1484486820,826.02,826.02,826.02,826.02,115.6428
1484486880,826.02,826.02,826.02,826.02,49.5612
1484486940,826.02,826.02,826.02,826.02,49.5612
1484487000,826.02,826.02,826.02,826.02,49.5612
1484487060,826.02,826.02,826.02,826.02,49.5612
1484487120,826.02,826.02,826.02,826.02,16.5204
1484487180,826.02,826.02,826.02,826.02,9.137350638
1484487240,826.02,826.02,826.02,826.02,9.137350638
1484487300,826.02,826.02,826.02,826.02,33.0408
1484487360,826.02,826.02,826.02,826.02,33.0408
1484487420,826.02,826.02,826.02,826.02,582.99141883
1484487480,826.02,826.02,826.02,826.02,33.0408
1484487540,826.02,826.02,826.02,826.02,33.0408
1484487600,826.02,826.02,826.02,826.02,24.7806
1484487660,826.02,826.02,826.02,826.02,64.135133431
1484487720,826.02,826.02,826.02,826.02,64.135133431
1484487780,826.02,826.02,826.02,826.02,57.8214
1484487840,826.02,826.02,826.02,826.02,57.8214
1484487900,826.02,826.02,826.02,826.02,4271.3328996
1484487960,826.02,826.02,826.02,826.02,41.301
1484488020,826.03,826.03,826.03,826.03,24.7809
1484488080,826.03,826.03,826.03,826.03,170.40434722
1484488140,826.03,826.03,826.03,826.03,170.40434722
1484488200,826.03,826.03,826.03,826.03,156.9457
1484488260,826.03,826.03,826.03,826.03,156.9457
1484488320,826.03,826.03,826.03,826.03,115.6442
1484488380,826.03,826.05,826.03,826.03,9266.7131784
1484488440,826.03,826.03,826.03,826.03,9.975055677
1484488500,826.03,826.03,826.03,826.03,303.24189083
1484488560,826.03,826.03,826.03,826.03,303.24189083
1484488620,826.03,826.03,826.03,826.03,4354.4914877
1484488680,826.04,826.04,826.04,826.04,146.30508237
1484488740,826.04,826.04,826.04,826.04,146.30508237
1484488800,826.04,826.04,826.04,826.04,146.30508237
1484488860,826.03,826.03,826.03,826.03,19.950119614000002
1484488920,826.03,826.03,826.03,826.03,19.950119614000002
1484488980,826.02,826.02,826.02,826.02,1343.10852
1484489040,826.02,826.02,826.02,826.02,1343.10852
1484489100,826.04,826.06,826.03,826.03,2891.4857138
1484489160,826.02,826.02,826.02,826.02,1180.38258
1484489220,826.02,826.02,826.02,826.02,1180.38258
1484489280,826.02,826.02,826.02,826.02,1180.38258
1484489340,826.02,826.02,826.02,826.02,1180.38258
1484489400,826.03,826.03,826.03,826.03,82.603
1484489460,826.03,826.04,826.02,826.02,3937.5073475
1484489520,826.03,826.04,826.02,826.02,3937.5073475
1484489580,826.03,826.03,826.03,826.03,149.62593428
1484489640,826.03,826.03,826.03,826.03,149.62593428
1484489700,826.04,826.04,826.04,826.04,66.0832
1484489760,826.04,826.04,826.04,826.04,147.76487678
1484489820,826.04,826.05,826.04,826.04,4054.7120225999997
1484489880,826.04,826.05,826.04,826.04,4054.7120225999997
1484489940,826.04,826.05,826.04,826.04,4054.7120225999997
1484490000,826.04,826.04,826.04,826.04,8.2604
1484490060,826.07,826.07,826.07,826.07,16.5214
1484490120,826.06,826.07,826.06,826.07,175.21428236
1484490180,826.07,826.12,826.07,826.12,540.28587094
1484490240,826.07,826.12,826.07,826.12,540.28587094
1484490300,826.07,826.12,826.07,826.12,540.28587094
1484490360,826.07,826.12,826.07,826.12,540.28587094
1484490420,826.07,826.12,826.07,826.12,540.28587094
1484490480,826.1,826.1,824.04,825.06,4295.8408791
1484490540,825.08,825.09,825.08,825.09,90.23062372
1484490600,825.09,825.09,825.09,825.09,213.46632769999997
1484490660,825.08,825.08,825.08,825.08,907.5880000000001
1484490720,825.08,825.08,825.08,825.08,907.5880000000001
1484490780,825.08,825.08,825.08,825.08,907.5880000000001
1484490840,825.08,825.08,825.08,825.08,907.5880000000001
1484490900,825.08,825.08,825.04,825.04,233.37154900000002
1484490960,824.7,824.7,824.7,824.7,127.68079623
1484491020,824.78,824.78,824.78,824.78,409.18572969999997
1484491080,824.78,824.78,824.78,824.78,409.18572969999997
1484491140,824.78,824.78,824.78,824.78,409.18572969999997
1484491200,824.78,824.78,824.78,824.78,409.18572969999997
1484491260,824.78,824.78,824.69,824.69,1139.3619313
1484491320,824.58,824.58,824.0,824.5,20947.122546000002
1484491380,824.58,824.58,824.0,824.5,20947.122546000002
1484491440,824.01,824.01,824.01,824.01,8.273472405
1484491500,824.01,824.01,824.0,824.01,4261.8699518
1484491560,824.01,824.01,824.0,824.01,4261.8699518
1484491620,824.02,824.02,824.02,824.02,20.00061344
1484491680,824.02,824.02,824.02,824.02,20.00061344
1484491740,824.02,824.02,824.02,824.02,20.00061344
1484491800,824.02,824.02,824.02,824.02,46.14512
1484491860,824.02,824.02,824.02,824.02,46.14512
1484491920,824.02,824.02,824.02,824.02,46.14512
1484491980,824.02,824.02,824.02,824.02,46.14512
1484492040,824.02,824.05,824.02,824.02,8260.236120399999
1484492100,824.02,824.05,824.02,824.02,8260.236120399999
1484492160,824.02,824.05,824.02,824.02,8260.236120399999
1484492220,824.02,824.05,824.02,824.02,8260.236120399999
1484492280,824.02,824.02,824.02,824.02,6468.3757156
1484492340,824.02,824.02,824.02,824.02,6468.3757156
1484492400,824.04,824.04,824.04,824.04,158.92479938
1484492460,824.04,824.04,824.04,824.04,158.92479938
1484492520,824.04,824.04,824.04,824.04,158.92479938
1484492580,824.04,824.04,824.04,824.04,567.36458455
1484492640,824.04,824.04,824.04,824.04,115.3656
1484492700,824.04,824.04,824.04,824.04,1085.2971025999998
1484492760,824.04,824.04,824.0,824.02,33310.723337999996
1484492820,824.03,824.03,824.03,824.03,8.2403
1484492880,824.03,824.03,824.03,824.03,8.2403
1484492940,824.03,824.03,824.03,824.03,8.2403
1484493000,824.03,824.03,824.03,824.03,8.2403
1484493060,824.03,824.04,824.03,824.04,4787.684024800001
1484493120,824.03,824.04,824.03,824.03,631.20467344
1484493180,824.03,824.04,824.03,824.03,631.20467344
1484493240,824.03,824.04,824.03,824.03,631.20467344
1484493300,824.03,824.03,824.03,824.03,319.20198781
1484493360,824.03,824.03,824.03,824.03,243.39150798
1484493420,824.03,824.03,824.03,824.03,243.39150798
1484493480,824.03,824.03,824.03,824.03,243.39150798
1484493540,824.03,824.03,824.03,824.03,243.39150798
1484493600,824.03,824.03,824.03,824.03,243.39150798
1484493660,824.03,824.05,824.03,824.05,4169.4007217
1484493720,824.03,824.05,824.03,824.05,4169.4007217
1484493780,824.03,824.05,824.03,824.05,4169.4007217
1484493840,824.03,824.05,824.03,824.05,4169.4007217
1484493900,824.03,824.05,824.03,824.05,4169.4007217
1484493960,824.03,824.05,824.03,824.05,4169.4007217
1484494020,824.03,824.05,824.03,824.05,4169.4007217
1484494080,824.04,824.07,824.04,824.07,4608.519620100001
1484494140,824.07,824.07,824.07,824.07,206.0175
1484494200,824.07,824.08,824.07,824.07,164.58852013
1484494260,824.07,824.08,824.07,824.07,164.58852013
1484494320,824.07,824.09,824.07,824.09,8082.0957451
1484494380,824.07,824.09,824.07,824.09,8082.0957451
1484494440,824.07,824.09,824.07,824.09,8082.0957451
1484494500,824.07,824.09,824.07,824.09,8082.0957451
1484494560,824.08,824.08,824.08,824.08,35.690871836999996
1484494620,824.08,824.08,824.08,824.08,35.690871836999996
1484494680,824.08,824.08,824.08,824.08,35.690871836999996
1484494740,824.09,824.09,824.09,824.09,16.4818
1484494800,824.09,824.1,824.09,824.1,378.01048231
1484494860,824.09,825.09,824.0,825.09,19616.938944
1484494920,824.09,825.09,824.0,825.09,19616.938944
1484494980,824.09,825.09,824.0,825.09,19616.938944
1484495040,824.28,824.31,824.28,824.31,6982.7771669
1484495100,824.28,824.31,824.28,824.31,6982.7771669
1484495160,824.28,824.31,824.28,824.31,6982.7771669
1484495220,824.28,824.31,824.28,824.31,6982.7771669
1484495280,824.28,824.31,824.28,824.31,6982.7771669
1484495340,824.3,824.41,824.3,824.41,4185.4353257
1484495400,824.3,824.41,824.3,824.41,4185.4353257
1484495460,824.3,824.41,824.3,824.41,4185.4353257
1484495520,824.4,825.04,824.4,824.99,319.20198284
1484495580,824.4,825.04,824.4,824.99,319.20198284
1484495640,824.98,825.0,824.98,825.0,4485.9770908
1484495700,824.98,825.0,824.98,825.0,4485.9770908
1484495760,824.98,825.0,824.98,825.0,4485.9770908
1484495820,824.98,825.0,824.98,825.0,4485.9770908
1484495880,825.08,825.08,824.99,824.99,14328.383929
1484495940,824.99,824.99,824.99,824.99,453.7445
1484496000,824.99,824.99,824.99,824.99,453.7445
1484496060,824.99,824.99,824.99,824.99,4013.5433504000002
1484496120,824.99,825.0,824.99,825.0,22511.948325
1484496180,825.08,825.08,824.99,824.99,5595.968500399999
1484496240,825.08,825.08,824.99,824.99,5595.968500399999
1484496300,824.99,824.99,824.99,824.99,247.497
1484496360,824.99,824.99,824.99,824.99,247.497
1484496420,824.99,824.99,824.99,824.99,247.497
1484496480,824.99,824.99,824.99,824.99,41.2495
1484496540,824.99,824.99,824.99,824.99,24.7497
1484496600,824.99,824.99,824.99,824.99,24.7497
1484496660,824.99,824.99,824.99,824.99,24.7497
1484496720,824.99,824.99,824.99,824.99,24.7497
1484496780,824.99,824.99,824.99,824.99,24.7497
1484496840,824.99,824.99,824.99,824.99,24.7497
1484496900,824.99,824.99,824.99,824.99,39069.591411
1484496960,825.02,825.02,825.01,825.01,1785.5609971000001
1484497020,825.02,825.02,825.02,825.02,6614.7652053
1484497080,825.04,826.45,825.04,826.45,6722.754666399999
1484497140,825.28,825.28,825.28,825.28,32.30641088
1484497200,825.28,825.28,825.28,825.28,32.30641088
1484497260,825.65,825.66,825.65,825.66,99.0789
1484497320,826.14,826.14,826.14,826.14,29.679517354
1484497380,826.11,826.25,826.11,826.25,5280.4233111
1484497440,826.11,826.25,826.11,826.25,5280.4233111
1484497500,826.11,826.25,826.11,826.25,5280.4233111
